music_genre,artist_name,song_name,album_name,release_date,comment_count
Pop,杨和苏KeyNG,豫章书院,辩护人,2020-10-15,3198
Pop,杨和苏KeyNG,豫盖弥章,辩护人,2020-10-15,10104
Pop,杨和苏KeyNG,十五.五十,辩护人,2020-10-15,14908
Pop,杨和苏KeyNG,让我快乐,辩护人,2020-10-15,31856
Pop,杨和苏KeyNG,下一段旅程,辩护人,2020-10-15,26401
Pop,杨和苏KeyNG,决不投降,辩护人,2020-10-15,13642
Pop,杨和苏KeyNG,辩护人,辩护人,2020-10-15,1322
Pop,杨和苏KeyNG,"""她""","""她""",2019-10-07,11411
Pop,杨和苏KeyNG,最初的时候,加冕,2019-03-20,5689
Pop,杨和苏KeyNG,Who's Real,加冕,2019-03-20,3561
Pop,杨和苏KeyNG,法老,加冕,2019-03-20,3488
Pop,杨和苏KeyNG,加冕,加冕,2019-03-20,13856
Pop,杨和苏KeyNG,My Resume,加冕,2019-03-20,1277
Pop,杨和苏KeyNG,鱼和熊掌,加冕,2019-03-20,8397
Pop,杨和苏KeyNG,老杨,加冕,2019-03-20,647
Pop,杨和苏KeyNG,都走了,加冕,2019-03-20,17587
Pop,杨和苏KeyNG,吹又生,加冕,2019-03-20,12191
Pop,杨和苏KeyNG,最后的狂欢,加冕,2019-03-20,3693
Pop,杨和苏KeyNG,Pray for you,Pray For You,2018-04-23,13378
Pop,杨和苏KeyNG,Pray For You(伴奏),Pray For You,2018-04-23,389
Pop,薛之谦,人字拖,人字拖,2026-04-30,100575
Pop,薛之谦,湖泊,湖泊,2026-02-14,107758
Pop,薛之谦,金斧子银斧子,金斧子银斧子,2025-08-05,101755
Pop,薛之谦,跃,跃,2025-07-17,205818
Pop,薛之谦,木偶人,尘,2019-12-27,226098
Pop,薛之谦,慢半拍,尘,2019-12-27,170918
Pop,薛之谦,这么久没见,尘,2019-12-27,157211
Pop,薛之谦,笑场,尘,2019-12-27,118285
Pop,薛之谦,病态,尘,2019-12-27,112549
Pop,薛之谦,尘,尘,2019-12-27,70069
Pop,薛之谦,陪你去流浪,尘,2019-12-27,219758
Pop,薛之谦,配合,尘,2019-12-27,76652
Pop,薛之谦,环,尘,2019-12-27,29981
Pop,薛之谦,聊表心意,尘,2019-12-27,78863
Pop,薛之谦,摩天大楼,怪咖,2018-12-31,97387
Pop,薛之谦,怪咖,怪咖,2018-12-31,164850
Pop,薛之谦,肆无忌惮,怪咖,2018-12-31,123863
Pop,薛之谦,狐狸,怪咖,2018-12-31,83256
Pop,薛之谦,天份,怪咖,2018-12-31,259208
Pop,薛之谦,最好,怪咖,2018-12-31,137486
Pop,薛之谦,醒来 (Live),怪咖,2018-12-31,9318
Pop,薛之谦,哑巴,怪咖,2018-12-31,112714
Pop,薛之谦,那是你离开了北京的生活,怪咖,2018-12-31,192823
Pop,薛之谦,违背的青春,怪咖,2018-12-31,36785
Pop,王嘉尔,天下过客,天下过客,2026-02-14,4773
Pop,王嘉尔,天下过客 (伴奏),天下过客,2026-02-14,42
Pop,王嘉尔,Let Loose,Let Loose,2025-09-13,3805
Pop,王嘉尔,Hate to Love,Hate to Love,2025-06-06,44892
Pop,王嘉尔,BUCK (feat. Diljit Dosanjh),BUCK (feat. Diljit Dosanjh),2025-05-09,46258
Pop,王嘉尔,GBAD (feat. MILLI & YOUHA) [Remix],GBAD (feat. MILLI & YOUHA) [Remix],2025-04-27,679
Pop,王嘉尔,GBAD (Number_i Remix),GBAD (Number_i Remix),2025-04-15,3766
Pop,王嘉尔,HARDER (feat. Jackson Wang & Yultron),HARDER (feat. Jackson Wang & Yultron),2023-08-25,2957
Pop,王嘉尔,Blow,MAGIC MAN,2022-09-09,4854
Pop,王嘉尔,Cruel,MAGIC MAN,2022-09-09,3448
Pop,王嘉尔,Champagne Cool,MAGIC MAN,2022-09-09,2370
Pop,王嘉尔,Go Ghost,MAGIC MAN,2022-09-09,2596
Pop,王嘉尔,Drive It Like You Stole It,MAGIC MAN,2022-09-09,2145
Pop,王嘉尔,Come Alive,MAGIC MAN,2022-09-09,2354
Pop,王嘉尔,Just Like Magic,MAGIC MAN,2022-09-09,2130
Pop,王嘉尔,All The Way,MAGIC MAN,2022-09-09,1166
Pop,王嘉尔,Dopamine,MAGIC MAN,2022-09-09,1361
Pop,王嘉尔,Blue,MAGIC MAN,2022-09-09,1461
Pop,王嘉尔,Poison,LOST & FOUND,2022-03-07,5902
Pop,王嘉尔,Dead,LOST & FOUND,2022-03-07,3772
Pop,王嘉尔,I Don't Have It,LOST & FOUND,2022-03-07,4162
Pop,王嘉尔,Power,LOST & FOUND,2022-03-07,2924
Pop,王嘉尔,Blackout,LOST & FOUND,2022-03-07,2833
Pop,王嘉尔,In My Bed,LOST & FOUND,2022-03-07,2975
Pop,王嘉尔,The Moment,LOST & FOUND,2022-03-07,3522
Pop,王嘉尔,Vibes,LOST & FOUND,2022-03-07,5530
Pop,王嘉尔,Drive You Home,Drive You Home,2021-07-29,201370
Pop,王嘉尔,California (feat. Jackson Wang & Warren Hue) [Remix],California (feat. Jackson Wang & Warren Hue) [Remix],2021-07-14,28
Pop,王嘉尔,MAGNETIC,MAGNETIC,2021-03-03,1585
Pop,王嘉尔,过,过,2020-12-17,195622
Pop,王嘉尔,过 (伴奏),过,2020-12-17,1284
Pop,王嘉尔,BULLET TO THE HEART,MIRRORS,2019-10-25,127616
Pop,王嘉尔,ON THE ROCKS,MIRRORS,2019-10-25,17139
Pop,王嘉尔,DWAY!,MIRRORS,2019-10-25,20848
Pop,王嘉尔,UNLESS I’M WITH YOU,MIRRORS,2019-10-25,14497
Pop,王嘉尔,BAD BACK (feat. GoldLink),MIRRORS,2019-10-25,12068
Pop,王嘉尔,TITANIC (feat. Rich Brian),MIRRORS,2019-10-25,18423
Pop,王嘉尔,FADED,MIRRORS,2019-10-25,11632
Pop,王嘉尔,爱 (I Love You 3000 Chinese Version),MIRRORS,2019-10-25,40527
Pop,王嘉尔,Papillon(BOYTOY remix) [巴比龙 (BOYTOY 混音版)],Papillon(BOYTOY remix) [巴比龙 (BOYTOY 混音版)],2019-07-05,3903
Pop,王嘉尔,Hello,Hello,2018-12-08,2691
Pop,王嘉尔,Different Game,Different Game,2018-11-07,0
Pop,王嘉尔,Dawn of us,Dawn of us,2018-04-20,116722
Pop,h3r3,有，没有,有，没有,2025-03-21,5729
Pop,h3r3,念,故事商铺·上,2024-07-20,14437
Pop,h3r3,无赖,故事商铺·上,2024-07-20,17466
Pop,h3r3,再等冬天(Memories),故事商铺·上,2024-07-20,215363
Pop,h3r3,不再需要你,故事商铺·上,2024-07-20,21453
Pop,h3r3,锈,故事商铺·上,2024-07-20,26603
Pop,h3r3,亲爱的,故事商铺·上,2024-07-20,40977
Pop,h3r3,银河下的浪漫,故事商铺·上,2024-07-20,7580
Pop,h3r3,影子,故事商铺·上,2024-07-20,2918
Pop,h3r3,念(伴奏),故事商铺·上,2024-07-20,2502
Pop,h3r3,无赖(伴奏),故事商铺·上,2024-07-20,1187
Pop,h3r3,再等冬天(Memories)(伴奏),故事商铺·上,2024-07-20,3726
Pop,h3r3,不再需要你(伴奏),故事商铺·上,2024-07-20,2602
Pop,h3r3,锈(伴奏),故事商铺·上,2024-07-20,836
Pop,h3r3,亲爱的(伴奏),故事商铺·上,2024-07-20,827
Pop,h3r3,银河下的浪漫(伴奏),故事商铺·上,2024-07-20,686
Pop,h3r3,影子(伴奏),故事商铺·上,2024-07-20,2407
Pop,h3r3,再见,再见,2024-04-30,5096
Pop,h3r3,再见（伴奏）,再见,2024-04-30,277
Pop,h3r3,密室,密室,2023-09-12,1915
Pop,h3r3,密室（伴奏）,密室,2023-09-12,269
Pop,h3r3,我又想你了,我又想你了,2023-03-03,13645
Pop,h3r3,我又想你了 (伴奏),我又想你了,2023-03-03,606
Pop,h3r3,先说谎的人,先说谎的人,2021-12-17,133014
Pop,h3r3,先说谎的人 (伴奏),先说谎的人,2021-12-17,1053
Pop,h3r3,Cause I,Cause I,2020-03-03,20043
Pop,h3r3,待,待,2019-10-23,2256
Pop,h3r3,逃离,逃离,2019-09-18,3592
Pop,h3r3,一颗苹果,一颗苹果,2018-10-25,4359
Pop,h3r3,I‘M YOURS PT.2,I'M YOURS PT.2,2018-06-07,13058
Pop,姜云升,山河,山河,2024-08-01,10373
Pop,姜云升,山河Pt.2,山河,2024-08-01,272
Pop,姜云升,流量Rapper,流量Rapper,2022-09-16,14782
Pop,姜云升,始乱终弃,始乱终弃,2022-07-30,0
Pop,姜云升,始乱终弃 (伴奏),始乱终弃,2022-07-30,0
Pop,姜云升,始乱终弃 (和声伴奏),始乱终弃,2022-07-30,0
Pop,姜云升,想你,想你,2022-05-21,39763
Pop,姜云升,孤独面店,孤独面店,2022-01-05,1476
Pop,姜云升,孤独面店,孤独面店,2022-01-05,4499
Pop,姜云升,孤独面店,孤独面店,2022-01-05,58737
Pop,姜云升,孤独面店,孤独面店,2022-01-05,2354
Pop,姜云升,孤独面店,孤独面店,2022-01-05,2792
Pop,姜云升,宅,宅,2020-05-08,15972
Pop,姜云升,往右边划,往右边滑,2019-07-16,3823
Pop,姜云升,不后悔遇见你,不后悔遇见你,2019-03-12,38288
Pop,姜云升,举步维艰,举步维艰,2018-09-16,14836
Pop,刘聪KEY.L,下弦月,下弦月,2025-01-17,3656
Pop,刘聪KEY.L,黑蝴蝶,黑蝴蝶,2024-01-14,4152
Pop,刘聪KEY.L,Saturday Party,Saturday Party,2023-11-18,2356
Pop,刘聪KEY.L,苦咖啡·唯一,「想念你」音乐特别企划,2023-02-21,46112
Pop,刘聪KEY.L,Runaway·第一次爱的人,「想念你」音乐特别企划,2023-02-21,1520
Pop,刘聪KEY.L,不必猜·猜不透,「想念你」音乐特别企划,2023-02-21,1539
Pop,刘聪KEY.L,回家谣·宁夏,「想念你」音乐特别企划,2023-02-21,4300
Pop,刘聪KEY.L,东方不败,东方不败,2022-09-09,3723
Pop,刘聪KEY.L,斩,斩,2021-10-31,2916
Pop,刘聪KEY.L,无赖,无赖,2021-04-01,14235
Pop,刘聪KEY.L,序章,街区故事,2020-10-10,1392
Pop,刘聪KEY.L,街区故事,街区故事,2020-10-10,6163
Pop,刘聪KEY.L,Hey KONG,街区故事,2020-10-10,97697
Pop,刘聪KEY.L,家书,街区故事,2020-10-10,2805
Pop,刘聪KEY.L,272ANTI,街区故事,2020-10-10,6688
Pop,刘聪KEY.L,MY BOO,街区故事,2020-10-10,31348
Pop,刘聪KEY.L,嗨佬,街区故事,2020-10-10,2308
Pop,刘聪KEY.L,没得,街区故事,2020-10-10,12531
Pop,刘聪KEY.L,没钥匙的锁,街区故事,2020-10-10,27781
Pop,刘聪KEY.L,Free me,街区故事,2020-10-10,1498
Pop,刘聪KEY.L,以邦之名,街区故事,2020-10-10,3054
Pop,刘聪KEY.L,Hey KONG,街区故事,2020-10-10,9822
Pop,刘聪KEY.L,Intro,KEY to L,2019-01-11,766
Pop,刘聪KEY.L,小黑屋,KEY to L,2019-01-11,1345
Pop,刘聪KEY.L,离家出走,KEY to L,2019-01-11,4826
Pop,刘聪KEY.L,黑色的梦,KEY to L,2019-01-11,3384
Pop,刘聪KEY.L,两个世界,KEY to L,2019-01-11,12513
Pop,刘聪KEY.L,未婚妈妈,KEY to L,2019-01-11,2021
Pop,刘聪KEY.L,二手摩托,KEY to L,2019-01-11,7503
Pop,刘聪KEY.L,Monica,KEY to L,2019-01-11,12181
Pop,刘聪KEY.L,夜寞寂Kimoji,KEY to L,2019-01-11,14576
Pop,刘聪KEY.L,Life's a movie,KEY to L,2019-01-11,5458
Pop,刘聪KEY.L,KEY to L,KEY to L,2019-01-11,2159
Pop,刘聪KEY.L,沙漠之花 (feat.Key.L),沙漠之花 (feat.Key.L),2018-06-28,1557
Pop,刘聪KEY.L,同路人,同路人,2018-01-21,1501
Pop,刘聪KEY.L,半吊子,半吊子,2018-01-14,4499
Pop,邓紫棋,Sacrifice,Sacrifice,2025-10-13,13577
Pop,邓紫棋,我的秘密 (G.E.M.重生版),I AM GLORIA,2025-06-12,15992
Pop,邓紫棋,Where Did U Go (G.E.M.重生版),I AM GLORIA,2025-06-12,13427
Pop,邓紫棋,A.I.N.Y. 爱你 (G.E.M.重生版),I AM GLORIA,2025-06-12,11688
Pop,邓紫棋,泡沫 (G.E.M.重生版),I AM GLORIA,2025-06-12,32584
Pop,邓紫棋,回忆的沙漏 (G.E.M.重生版),I AM GLORIA,2025-06-12,11982
Pop,邓紫棋,红蔷薇白玫瑰 (G.E.M.重生版),I AM GLORIA,2025-06-12,110163
Pop,邓紫棋,画 (G.E.M.重生版),I AM GLORIA,2025-06-12,11354
Pop,邓紫棋,光年之外 (G.E.M.重生版),I AM GLORIA,2025-06-12,14104
Pop,邓紫棋,睡公主 (G.E.M.重生版),I AM GLORIA,2025-06-12,10595
Pop,邓紫棋,天空没有极限 (粤),I AM GLORIA,2025-06-12,14183
Pop,邓紫棋,后会无期 (G.E.M.重生版),I AM GLORIA,2025-06-12,10940
Pop,邓紫棋,喜欢你 (G.E.M.重生版),I AM GLORIA,2025-06-12,11775
Pop,邓紫棋,Amazing Grace,Amazing Grace,2024-03-08,67196
Pop,邓紫棋,Amazing Grace (Live Version),Amazing Grace,2024-03-08,767
Pop,邓紫棋,少年与海,启示录,2022-09-23,13015
Pop,邓紫棋,HELL,启示录,2022-09-23,26558
Pop,邓紫棋,只有我和你的地方,启示录,2022-09-23,16584
Pop,邓紫棋,你不是第一个离开的人,启示录,2022-09-23,32242
Pop,邓紫棋,不想回家,启示录,2022-09-23,20191
Pop,邓紫棋,冰河时代,启示录,2022-09-23,23943
Pop,邓紫棋,受难曲,启示录,2022-09-23,21233
Pop,邓紫棋,GLORIA,启示录,2022-09-23,64285
Pop,邓紫棋,老人与海,启示录,2022-09-23,15042
Pop,邓紫棋,FIND YOU,启示录,2022-09-23,13734
Pop,邓紫棋,离心力,启示录,2022-09-23,11484
Pop,邓紫棋,让世界暂停一分钟,启示录,2022-09-23,14148
Pop,邓紫棋,夜的尽头,启示录,2022-09-23,19230
Pop,邓紫棋,天空没有极限,启示录,2022-09-23,26783
Pop,邓紫棋,倒流时间,倒流时间,2021-12-21,28685
Pop,邓紫棋,倒流时间 (伴奏),倒流时间,2021-12-21,325
Pop,邓紫棋,回忆的沙漏 (10周年版),回忆的沙漏 (10周年版),2018-11-30,4615
Pop,周杰伦,Six Degrees,Six Degrees,2025-01-10,0
Pop,周杰伦,Intro,最伟大的作品,2022-07-15,0
Pop,周杰伦,最伟大的作品,最伟大的作品,2022-07-15,0
Pop,周杰伦,还在流浪,最伟大的作品,2022-07-15,0
Pop,周杰伦,说好不哭,最伟大的作品,2022-07-15,0
Pop,周杰伦,红颜如霜,最伟大的作品,2022-07-15,0
Pop,周杰伦,不爱我就拉倒,最伟大的作品,2022-07-15,0
Pop,周杰伦,Mojito,最伟大的作品,2022-07-15,0
Pop,周杰伦,错过的烟火,最伟大的作品,2022-07-15,0
Pop,周杰伦,等你下课,最伟大的作品,2022-07-15,0
Pop,周杰伦,粉色海洋,最伟大的作品,2022-07-15,0
Pop,周杰伦,倒影,最伟大的作品,2022-07-15,0
Pop,周杰伦,我是如此相信,最伟大的作品,2022-07-15,0
Pop,周杰伦,不爱我就拉倒,不爱我就拉倒,2018-05-15,0
